Word,WordPhonetic,WordTune,Part,WordDef,Remark,Level
滅ぼす,ほろぼす,3,他五,使灭亡，使灭绝,【记】ほろ（轰隆）+ぼ（剥）+す（做）→使灭亡,N1
賄う,まかなう,3,他五,供应（伙食、费用、物资等）；筹措,【记】ま（も→もの→物→貝）+か（加→有）+なう（なる→成る）→貝+有→賄,N1
紛らす,まぎらす,3,他五,「紛らわす」的简便说法,,N1
紛らわす,まぎらわす,4,他五,使混淆；掩饰；转移（注意力、烦恼、话题）,【记】ま（满→圆→转）+き（く→方向）+浊音（拖泥带水→有关）+ら（拉）+わ（あ→上）+す（做）→把有关的东西转移到别的东西上,N1
紛れる,まぎれる,3,自下一,容易混淆；混入（人群等）；只顾,【记】ま（满→圆→转）+き（く→方向）+浊音（拖泥带水→有关）+れ（来）+る（留→长）→将有关的东西转移→混入,N1
捲し立てる,まくしたてる,5,他下一,滔滔不绝，口若悬河,【记】捲（ま→满→圆；く→方向）+し（做）+立てる→挽起袖子露出胳膊→滔滔不绝,N1
まごつく,まごつく,0,自五,不知所措，犹豫不决,【记】ま（满→圆）+こ（地方）+浊音（拖泥带水→有关）+つく（着く）→一直在一个地方画圆圈→迷,N1
勝る,まさる,"2,0",自五,胜过，优胜,【记】ま（满）+さ（そ→其）+る（留→长）→超过它,N1
交える,まじえる,3,他下一,夹杂（少量不同物或人、私情等）；（膝盖、腿、树枝等）交叉；交流；交战,【记】ま（满→圆）+じ（ざ→杂）+え（へ→方向）+る（留→长）→搅拌状→搅→交,N1
交わる,まじわる,3,自五,（相同数量物或人的）混合；（线状物的）相交；交往,【记】ま（满→圆）+じ（ざ→杂）+わ（あ→上）+る（留→长）→搅拌状→搅→交,N1
跨る,またがる,3,自五,骑；横跨（地域、领域、时间等）,【记】ま（马）+た（踏）+が（状态）+る（留→长）→骑马,N1
跨ぐ,またぐ,2,他五,跨过，迈过,【记】ま（马）+た（踏）+く（方向）+浊音（拖泥带水→有关）→跨,N1
瞬く,またたく,3,自五,眨眼,【记】ま（目）+た（打）+た（打）+く（方向）→眨眼,N1
待ち倦む,まちあぐむ,"0,4",他五,等腻，等得厌烦,【记】あ（上）+ぐ（用力状）+む（用力状）→从胃里往上涌→恶心→腻→倦；待ち+倦む→等腻,N1
待ち受ける,まちうける,"4,0",他下一,（做好心理准备后）等待,【记】待ち（等待）+受ける（接受）→等待,N1
待ちかねる,まちかねる,"0,4",他下一,迫不及待，等不下去,【记】待ち（等待）+かねる（ね→难）→等不下去,N1
待ち構える,まちかまえる,"5,0",他下一,（做好准备后）等待,【记】待ち（等待）+構える（心構え→心理准备）→等待,N1
待ちくたびれる,まちくたびれる,"6,0",自下一,等得心力交瘁,【记】待ち（等待）+くたびれる（草臥れる→有片草都躺上去→筋疲力尽）→等得累,N1
待ち焦がれる,まちこがれる,"5,0",他下一,迫不及待,【记】待ち（等待）+焦がれる（こ→糊）→等着急,N1
待ち望む,まちのぞむ,"4,0",他五,期盼,【记】待ち（等待）+望む（盼望）→期盼,N1
待ち侘びる,まちわびる,"0,4",他上一,等得心里担心,【记】待ち（等待）+侘びる（悲观；寂寞）→等得心里不安,N1
惑う,まどう,2,自五,迷路；困惑；迷恋,【记】まどう（まよう→迷う）+ど（多么）→困惑,N1
免れる,まぬかれる,4,他下一,免于；避免,【记】ま（免）+ぬ（な→無）+か（く→方向）+れ（来）+る（留→长）→免于,N1
瞬く,まばたく,3,自五,（同「またたく」）眨眼,【记】ま（目）+ば（把）+た（打）+く（方向）→眨眼,N1
塗れる,まみれる,3,自下一,浑身沾满,【记】ま（满）+み（身）+れ（来）+る（留→长）→沾满,N1
見当たる,みあたる,"3,0",自五,看到；找到,【记】見+当たる（大面积地接触）→看到,N1
見受ける,みうける,"3,0",他下一,看上去（看后判断出）,【记】見+受ける（接受到的印象）→看上去,N1
見かねる,みかねる,"0,3",他下一,看不下去,【记】見+かねる（ね→难）→难看,N1
身構える,みがまえる,"4,3",自下一,摆好架势迎接；戒备,【记】身（身体）+構える（构成）→摆姿势,N1
見極める,みきわめる,"4,0",他下一,擦亮双眼；看透；鉴别,【记】見+極める（きわ→切完）→看到极致,N1
見越す,みこす,"0,2",他五,预料，预测,【记】見+越す→越过现在看未来,N1
見過ごす,みすごす,"3,0",他五,看漏；置之不理，不闻不问,【记】見+過ごす→看完就过去，没留意,N1
見せびらかす,みせびらかす,5,他五,显摆，炫耀，卖弄,【记】見せ（让看）+び（比）+ら（拉）+か（加）+す（做）→让人看自己的攀比,N1
見損なう,みそこなう,"4,0",他五,看错；错过（机会）,【记】見+損なう（损失→错过）→看错,N1
貢ぐ,みつぐ,"2,0",他五,（定期给物品或金钱）供养，养活,"【记】み（も→もの→物）+つぐ（次ぐ,継ぐ）→供养",N1
見詰める,みつめる,"0,3",他下一,注视；审视,【记】見+詰める（用力塞）→使劲看,N1
見蕩れる,みとれる,0,自下一,看入迷,【记】見+と（特）+れ（来）+る（留→长）→一直在看,N1
漲る,みなぎる,3,自五,高涨，涌现,【记】み（みず→水→氵）；な（那→长）+きる（くる→来る）+浊音（加重）→张；氵+张→涨,N1
見抜く,みぬく,2,他五,看穿，看透,【记】見+抜く（穿透）→看穿,N1
見計らう,みはからう,"4,0",他五,斟酌行事；选择时机,【记】見+計らう（计算）→看着估摸,N1
見放す,みはなす,"0,3",他五,抛弃,【记】見+放す（放置不管）→抛弃,N1
むかつく,むかつく,0,自五,反胃；生气，可气,【记】む（闷）+か（火）+つく（付く）→生气,N1
報う,むくう,"2,0",自、他五,（用「報われる」的形式）有回报,【记】むく（向く）+う（ふ→風→状态）→朝向→回（报）,N1
貪る,むさぼる,3,他五,贪，贪心，贪婪，贪图,【记】むさ（無差）+ぼ（博）+る（留→长）→无差别地全部收走,N1
滅入る,めいる,2,自五,沮丧,【记】滅（低沉）+入る（陷入）→沮丧,N1
召す,めす,1,他五,召见；担任；（吃，喝；穿；乘车；感冒；购买；入浴；上年纪；喜好等）的尊他语,【记】め（美）+す（事）→召,N1
愛でる,めでる,2,他下一,欣赏；疼爱；赞叹,【记】め（美）+でる（出る）→美出来→欣赏,N1
芽生える,めばえる,"3,2",自下一,（植物、事情、感情等）发芽，萌芽,【记】芽+生える→生出芽,N1
芽吹く,めぶく,2,自五,（植物）发芽，萌芽,【记】芽+吹く→芽出来,N1
申し入れる,もうしいれる,"5,0",他下一,正式提出（意见、要求、希望等）,【记】申し（正式地说）+入れる（让对方接受）→正式提出,N1
申し立てる,もうしたてる,"5,0",他下一,（向法院等）申诉,【记】申し（正式地说）+立てる（使之成立）→申诉,N1
申し出る,もうしでる,"4,0",他下一,（向上级说出自己的意见及要求等）申请；提议,【记】申し（正式地说）+出る（出来）→申请，提议,N1
踠く,もがく,2,自五,挣扎,【记】も（猛→猛烈）+が（状态）+く（方向）→挣扎,N1
潜る,もぐる,2,自五,钻入，潜入；藏起来,【记】も（猫→猫腰）+く（方向）+浊音（拖泥带水→水）+る（留→长）→潜,N1
捩る,もじる,2,他五,模仿,【记】も（模）+じ（近）+る（留→长）→模仿、接近,N1
悶える,もだえる,"3,2",自下一,苦闷,【记】も（む→闷）+だ（大）+え（へ→方向）+る（留→长）→苦闷,N1
靠れる,もたれる,"3,0",自下一,积食；靠，依靠,【记】も（もの→物）+た（多）+れ（来）+る（留→长）→胃里东西多,N1
持ち合わせる,もちあわせる,"5,0",他下一,随身带有；正好带有,【记】持ち（携带）+合わせる（一起）→随身带有,N1
持ちかける,もちかける,"4,0",他下一,提出话题；开始商量,【记】持ち（带来）+かける（大面积地覆盖→给）→提出,N1
持ち越す,もちこす,"3,0",他五,拖延，推后,【记】持ち（带）+越す（越过现在）→带到将来,N1
持ち去る,もちさる,"3,0",他五,（擅自）带走，拿走,【记】持ち（带）+去る（离去）→带走,N1
縺れる,もつれる,3,自下一,（头发、线等）缠绕到一起分不开；（舌头、腿脚等）不听使唤；（感情、事情等）错综复杂而无法收拾,【记】も（もの→物）+つれる（連れる）→縺,N1
弄ぶ,もてあそぶ,"4,0",他五,摆弄（物品）；玩弄（感情、命运等）,【记】も（持つ）+て（手）+あそぶ（遊ぶ）→拿在手里玩儿,N1
持て囃す,もてはやす,"4,0",他五,（多用「持て囃される」的形式）赞不绝口，有口皆碑,【记】も（持つ）+て（手）+囃す（囃子→日本艺能中为了让气氛高涨而伴奏）→全都把乐器拿在手里伴奏,N1
守り立てる,もりたてる,4,他下一,振兴（事业、公司等）,【记】もり（猛烈）+立てる（使之成立）→振兴,N1
やっつける,やっつける,4,他下一,还击；整人；突击干完,【记】やっ（やり→やる→干）+つける（付ける）→干掉,N1
やってのける,やってのける,5,他下一,出色地干完,【记】やって（干）+の（な→长）+け（开）+る（留→长）→干掉,N1
窶れる,やつれる,3,自下一,憔悴,【记】や（やむ→病む）+つ（次）+れ（来）+る（留→长）→次于病→憔悴,N1
宿る,やどる,2,自五,住宿；寄居；怀孕,【记】や（夜）+と（止→泊）+浊音（拖泥带水→有关）+る（留→长）→夜里停泊→宿,N1
破く,やぶく,2,他五,弄破,【记】やぶ（破る）+く（さく→裂く）→撕裂、破,N1
やり通す,やりとおす,3,他五,干到底,【记】やり（干）+通す（通透）→干到底,N1
やり遂げる,やりとげる,4,他下一,完成，实现,【记】やり（干）+遂げる（完成）→完成,N1
やり抜く,やりぬく,3,他五,干到底,【记】やり（干）+抜く（到底）→干到底,N1
和らげる,やわらげる,4,他下一,使柔和，使缓和,【记】や（小）+わ（和）+ら（拉）+げ（给）+る（留→长）→使柔和,N1
歪む,ゆがむ,"0,2",自五,歪,【记】ゆ（裕）+が（状态）+む（闷）→直线多出来→弯→歪,N1
歪める,ゆがめる,"0,3",他下一,使弯曲变形；歪曲,【记】ゆ（裕）+が（状态）+める（む→闷）→直线多出来→弯→歪,N1
行き詰まる,ゆきづまる,4,自五,搁浅，不顺利,【记】行き（前进）+詰まる（堵住）→不顺利,N1
揺さぶる,ゆさぶる,0,他五,摇晃；震撼,【记】ゆ（摇）+さ（さ→そ→其）+ぶる（ふる→振る）→摇晃,N1
濯ぐ,ゆすぐ,0,他五,洗涤，涮,【记】ゆ（摇）+す（做）+く（方向）+浊音（拖泥带水→水）→在水里一直摇→涮,N1
漱ぐ,ゆすぐ,0,他五,漱口,【记】ゆ（摇）+す（做）+く（方向）+浊音（拖泥带水→水）→在水里一直摇→漱口,N1
委ねる,ゆだねる,3,他下一,委托；奉献,【记】ゆ（摇）+だ（达）+ね（れ→来）+る（留→长）→摇到（他人处）→委托,N1
揺らぐ,ゆらぐ,"0,2",自五,（房屋等）摇晃，（地基、地位等）动摇,【记】ゆ（摇）+ら（拉）+く（方向）+浊音（加重）→摇晃,N1
揺られる,ゆられる,0,自下一,被（交通工具）摇晃,【记】ゆ（摇）+ら（拉）+れ（来）+る（留→长）→摇晃,N1
過る,よぎる,2,自五,掠过（天空、脑海）,【记】よ（ゆ→悠）+きる（くる→来る）+浊音（拖泥带水→有关）→悠过,N1
寄越す,よこす,2,他五,寄来；送来；递来；拿来；派人来,【记】寄+越す（超越地方）→寄来,N1
呼び起こす,よびおこす,4,他五,叫醒；唤醒,【记】呼び+起こす→把睡觉的人叫起来,N1
呼び掛ける,よびかける,4,他下一,呼吁,【记】呼び+掛ける（大面积地覆盖）→对很多人叫,N1
呼び付ける,よびつける,4,他下一,叫到跟前,【记】呼び+付ける（附着）→叫到跟前,N1
呼び止める,よびとめる,"4,0",他下一,叫住,【记】呼び+止める（让……停止）→叫住,N1
呼び寄せる,よびよせる,4,他下一,叫来,【记】呼び+寄せる（使……靠近）→叫来,N1
蘇る/甦る,よみがえる,"3,4",自五,复苏,【记】よみ（よごれるみず→汚れる水→黄泉）+がえる（かえる→返る）→从黄泉归来→复苏,N1
寄り掛かる,よりかかる,4,自五,倚靠；依靠,【记】寄り（靠近）+掛かる（大面积地覆盖）→依靠,N1
よろける,よろける,0,自下一,打趔趄,【记】よ（悠）+ろ（落）+け（开）+る（留→长）→晃悠倒,N1
分ち合う,わかちあう,4,他五,分享（心情等）,【记】分（わか→わけ）+ち（其）+合う（互相）→互相分享它,N1
湧き上がる,わきあがる,4,自五,沸腾,【记】湧き+上がる→涌上来,N1
湧き起る,わきおこる,4,自五,涌起，涌出（感情等）,【记】湧き+起る→涌起来,N1
弁える,わきまえる,"4,3",他下一,分辨（是非曲直）,【记】わき（わける→分ける）+まえ（へ→方向）+る（留→长）→分辨,N1
分け与える,わけあたえる,"0,5",他下一,分配，分发（物品等）,,N1
渡り合う,わたりあう,4,自五,较量,【记】渡り（过）+合う（互相）→互相过招儿,N1
